lr_id,source,target,18321_a,24774_d,54023_b,56784_c,comparability,n_ir_tested,n_aih_tested,n_ir_notNA,n_aih_notNA,irHep_mean,AIH_mean,irHep_min,irHep_max,AIH_min,AIH_max,log2FC,is_strict_eligible,coherent_strict_irHep,coherent_strict_AIH,coherent_strict,enriched_strict
LCK,Hepatocyte 2,Macrophage 1,,3.88032317129138e-07,1.19699045379745e-06,5.74431162266993e-07,partial,1,2,1,2,3.88032317129138e-07,8.8571080803222e-07,,,5.74431162266993e-07,1.19699045379745e-06,-1.02949083292304,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 2,Macrophage 2,,4.60531340652794e-07,1.63543679145922e-07,2.98534252279847e-07,partial,1,2,1,2,4.60531340652794e-07,2.31038965712884e-07,,,1.63543679145922e-07,2.98534252279847e-07,0.778253209289043,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 2,Sinusoidal endothelial cell,,2.47124133666348e-09,9.7982646812778e-07,4.81697284581331e-07,partial,1,2,1,2,2.47124133666348e-09,7.30761876354555e-07,,,4.81697284581331e-07,9.7982646812778e-07,-3.15119501117403,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 2,Stellate cell,,9.517955752305e-09,1.10511403817905e-07,3.28693459112153e-07,partial,1,2,1,2,9.517955752305e-09,2.19602431465029e-07,,,1.10511403817905e-07,3.28693459112153e-07,-1.63831749243979,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 2,Vascular endothelial cell,,2.78261392907589e-09,1.18874047549839e-07,4.21800852955902e-08,partial,1,2,1,2,2.78261392907589e-09,8.05270664227144e-08,,,4.21800852955902e-08,1.18874047549839e-07,-0.87874425603802,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,CD4+ T cell,,4.65232884998681e-07,1.89125941972857e-06,8.18620333543938e-07,partial,1,2,1,2,4.65232884998681e-07,1.35493987663625e-06,,,8.18620333543938e-07,1.89125941972857e-06,-1.3799956318431,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,CD8+ T cell 1,,1.29297663836678e-05,1.4789513936179e-05,9.89840790050081e-06,partial,1,2,1,2,1.29297663836678e-05,1.23439609183399e-05,,,9.89840790050081e-06,1.4789513936179e-05,0.0664181057141635,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,CD8+ T cell 2,,7.58752937579666e-06,2.88947529376673e-05,1.39754814445791e-05,partial,1,2,1,2,7.58752937579666e-06,2.14351171911232e-05,,,1.39754814445791e-05,2.88947529376673e-05,-1.48731847483241,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,CD8+ T cell 3,,2.42657781404393e-05,1.39079941601339e-05,1.07831703988638e-05,partial,1,2,1,2,2.42657781404393e-05,1.23455822794988e-05,,,1.07831703988638e-05,1.39079941601339e-05,0.969795376482281,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,Cholangiocyte,,2.12219648026183e-08,1.34627590518924e-06,1.72325618274245e-06,partial,1,2,1,2,2.12219648026183e-08,1.53476604396585e-06,,,1.34627590518924e-06,1.72325618274245e-06,-3.86985985696782,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,Hepatocyte 1,,2.45573518385195e-08,1.54241515806381e-06,5.51267843781667e-07,partial,1,2,1,2,2.45573518385195e-08,1.04684150092274e-06,,,5.51267843781667e-07,1.54241515806381e-06,-3.31195899119696,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,Hepatocyte 2,,5.19061788910433e-10,3.45476654659158e-06,1.0393374107668e-07,partial,1,2,1,2,5.19061788910433e-10,1.77935014383413e-06,,,1.0393374107668e-07,3.45476654659158e-06,-4.36960424635219,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,Hepatocyte 3,,0,2.71778248327717e-06,1.61366018322633e-06,partial,1,2,1,2,0,2.16572133325175e-06,,,1.61366018322633e-06,2.71778248327717e-06,-4.64897407691214,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,Hepatocyte 4,,0,2.93521902913753e-06,2.91229161577523e-07,partial,1,2,1,2,0,1.61322409535753e-06,,,2.91229161577523e-07,2.93521902913753e-06,-4.24363389914,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,Ig+ hepatocyte,,,1.61328079331675e-06,3.54466669463208e-06,partial,1,2,0,2,,2.57897374397441e-06,,,1.61328079331675e-06,3.54466669463208e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,IgG+ B cell,,5.97120189977295e-07,5.24906901010042e-07,3.36628450184653e-07,partial,1,2,1,2,5.97120189977295e-07,4.30767675597348e-07,,,3.36628450184653e-07,5.24906901010042e-07,0.399985913946957,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,IgG+ plasmablast / plasma cell,,0,7.91713040704638e-07,4.63459802719571e-07,partial,1,2,1,2,0,6.27586421712104e-07,,,4.63459802719571e-07,7.91713040704638e-07,-2.99648026198088,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,IgM+ B cell,,2.74191576646966e-07,7.917581986347e-07,7.80629858637004e-08,partial,1,2,1,2,2.74191576646966e-07,4.349105922492e-07,,,7.80629858637004e-08,7.917581986347e-07,-0.527488709726247,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,Macrophage 1,,1.88622972361204e-07,1.532361758571e-06,9.00553144168853e-07,partial,1,2,1,2,1.88622972361204e-07,1.21645745136993e-06,,,9.00553144168853e-07,1.532361758571e-06,-2.22965875936292,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,Macrophage 2,,1.97740974010922e-07,3.91993071839272e-07,1.44605533005061e-07,partial,1,2,1,2,1.97740974010922e-07,2.68299302422167e-07,,,1.44605533005061e-07,3.91993071839272e-07,-0.31648782027057,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,Sinusoidal endothelial cell,,0,9.96819223098365e-07,7.17575273607679e-07,partial,1,2,1,2,0,8.57197248353022e-07,,,7.17575273607679e-07,9.96819223098365e-07,-3.39703858505156,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,Stellate cell,,0,3.55277590003805e-07,4.15395143012387e-07,partial,1,2,1,2,0,3.85336366508096e-07,,,3.55277590003805e-07,4.15395143012387e-07,-2.40217968603694,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 3,Vascular endothelial cell,,0,4.83201280770239e-07,1.77949152107639e-07,partial,1,2,1,2,0,3.30575216438939e-07,,,1.77949152107639e-07,4.83201280770239e-07,-2.22555741822158,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,CD4+ T cell,,3.50656989208742e-08,1.11094641971335e-06,8.54652321483629e-07,partial,1,2,1,2,3.50656989208742e-08,9.8279937059849e-07,,,8.54652321483629e-07,1.11094641971335e-06,-3.10158489515007,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,CD8+ T cell 1,,3.40703580555031e-05,1.38447324131996e-05,9.30938447761301e-06,partial,1,2,1,2,3.40703580555031e-05,1.15770584454063e-05,,,9.30938447761301e-06,1.38447324131996e-05,1.54988991748051,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,CD8+ T cell 2,,2.79097649366337e-05,3.9948506898465e-05,1.11022399202145e-05,partial,1,2,1,2,2.79097649366337e-05,2.55253734093397e-05,,,1.11022399202145e-05,3.9948506898465e-05,0.128405245503821,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,CD8+ T cell 3,,4.50555500276631e-05,2.48233041895194e-05,1.02189588011397e-05,partial,1,2,1,2,4.50555500276631e-05,1.75211314953295e-05,,,1.02189588011397e-05,2.48233041895194e-05,1.3581009031686,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,Cholangiocyte,,0,6.14343386878595e-07,1.66975640834234e-07,partial,1,2,1,2,0,3.90659513856414e-07,,,1.66975640834234e-07,6.14343386878595e-07,-2.41824936840293,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,Hepatocyte 1,,6.19906195893231e-07,3.52688324430787e-06,3.3986751834391e-07,partial,1,2,1,2,6.19906195893231e-07,1.93337538132589e-06,,,3.3986751834391e-07,3.52688324430787e-06,-1.51118826553456,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,Hepatocyte 2,,5.23444735038854e-08,4.42087626554326e-06,1.0193462899429e-07,partial,1,2,1,2,5.23444735038854e-08,2.26140544726877e-06,,,1.0193462899429e-07,4.42087626554326e-06,-4.04696434096142,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,Hepatocyte 3,,0,2.13279345755333e-07,9.64381719018807e-08,partial,1,2,1,2,0,1.54858758828607e-07,,,9.64381719018807e-08,2.13279345755333e-07,-1.44491086977618,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,Hepatocyte 4,,9.15944767596501e-05,1.09314892799729e-05,1.37343009382708e-06,partial,1,2,1,2,9.15944767596501e-05,6.1524596869e-06,,,1.37343009382708e-06,1.09314892799729e-05,3.87651132205628,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,Ig+ hepatocyte,,,5.6179889451641e-06,1.03752262432202e-06,partial,1,2,0,2,,3.32775578474306e-06,,,1.03752262432202e-06,5.6179889451641e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,IgG+ B cell,,0,3.99657044650592e-07,4.99567142681365e-08,partial,1,2,1,2,0,2.24806879459364e-07,,,4.99567142681365e-08,3.99657044650592e-07,-1.80755179449746,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,IgG+ plasmablast / plasma cell,,0,1.88801104970058e-06,1.70473448858332e-07,partial,1,2,1,2,0,1.02924224927946e-06,,,1.70473448858332e-07,1.88801104970058e-06,-3.63784622733322,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,IgM+ B cell,,5.8705777864302e-10,6.01794298932354e-07,7.9434180895602e-08,partial,1,2,1,2,5.8705777864302e-10,3.40614239913978e-07,,,7.9434180895602e-08,6.01794298932354e-07,-2.25020739753892,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,Macrophage 1,,1.73831322345217e-06,2.88764668111989e-06,6.10901784473128e-07,partial,1,2,1,2,1.73831322345217e-06,1.74927423279651e-06,,,6.10901784473128e-07,2.88764668111989e-06,-0.00862379174576735,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,Macrophage 2,,2.15089378073057e-10,3.21562151963361e-07,5.24125697261137e-07,partial,1,2,1,2,2.15089378073057e-10,4.22843924612249e-07,,,3.21562151963361e-07,5.24125697261137e-07,-2.50832433107598,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,Sinusoidal endothelial cell,,2.18372317533462e-06,2.03249644761017e-06,1.03811030927504e-06,partial,1,2,1,2,2.18372317533462e-06,1.5353033784426e-06,,,1.03811030927504e-06,2.03249644761017e-06,0.484371485347363,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,Stellate cell,,1.79974584915564e-06,4.29567621429103e-07,4.8075986901527e-07,partial,1,2,1,2,1.79974584915564e-06,4.55163745222186e-07,,,4.29567621429103e-07,4.8075986901527e-07,1.79360850807349,FALSE,FALSE,FALSE,FALSE,
LCK,Hepatocyte 4,Vascular endothelial cell,,6.65354060268064e-08,3.61400833942234e-08,4.77717548606368e-08,partial,1,2,1,2,6.65354060268064e-08,4.19559191274301e-08,,,3.61400833942234e-08,4.77717548606368e-08,0.246595155294476,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,CD4+ T cell,,,4.30778340939315e-06,2.90523756387841e-06,partial,1,2,0,2,,3.60651048663578e-06,,,2.90523756387841e-06,4.30778340939315e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,CD8+ T cell 1,,,2.85704151956519e-05,1.37592383920083e-05,partial,1,2,0,2,,2.11648267938301e-05,,,1.37592383920083e-05,2.85704151956519e-05,,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,CD8+ T cell 2,,,3.02805863228599e-05,1.93873394322675e-05,partial,1,2,0,2,,2.48339628775637e-05,,,1.93873394322675e-05,3.02805863228599e-05,,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,CD8+ T cell 3,,,2.71379660288242e-05,1.66764751538905e-05,partial,1,2,0,2,,2.19072205913573e-05,,,1.66764751538905e-05,2.71379660288242e-05,,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,Cholangiocyte,,,2.94197855621341e-06,1.06648401179338e-06,partial,1,2,0,2,,2.00423128400339e-06,,,1.06648401179338e-06,2.94197855621341e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,Hepatocyte 1,,,2.46702030996836e-06,4.8955920572837e-07,partial,1,2,0,2,,1.47828975784836e-06,,,4.8955920572837e-07,2.46702030996836e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,Hepatocyte 2,,,1.0019308380924e-06,3.04238482285403e-07,partial,1,2,0,2,,6.53084660188901e-07,,,3.04238482285403e-07,1.0019308380924e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,Hepatocyte 3,,,1.05119644791681e-06,2.4811629098055e-07,partial,1,2,0,2,,6.49656369448679e-07,,,2.4811629098055e-07,1.05119644791681e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,Hepatocyte 4,,,5.73952549581082e-06,9.5348153272447e-07,partial,1,2,0,2,,3.34650351426765e-06,,,9.5348153272447e-07,5.73952549581082e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,Ig+ hepatocyte,,,3.48962393112103e-05,1.39093991350232e-05,partial,1,2,0,2,,2.44028192231168e-05,,,1.39093991350232e-05,3.48962393112103e-05,,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,IgG+ B cell,,,1.53143313966309e-06,3.69666857833481e-07,partial,1,2,0,2,,9.50549998748288e-07,,,3.69666857833481e-07,1.53143313966309e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,IgG+ plasmablast / plasma cell,,,7.48662355102875e-06,1.33047672529419e-06,partial,1,2,0,2,,4.40855013816147e-06,,,1.33047672529419e-06,7.48662355102875e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,IgM+ B cell,,,1.92119129367562e-06,7.30233088405175e-07,partial,1,2,0,2,,1.3257121910404e-06,,,7.30233088405175e-07,1.92119129367562e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,Macrophage 1,,,7.53915899104148e-06,1.45420470708682e-06,partial,1,2,0,2,,4.49668184906415e-06,,,1.45420470708682e-06,7.53915899104148e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,Macrophage 2,,,2.30067967202343e-06,6.01706832200387e-07,partial,1,2,0,2,,1.45119325211191e-06,,,6.01706832200387e-07,2.30067967202343e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,Sinusoidal endothelial cell,,,3.12302781183107e-06,1.82837722479275e-06,partial,1,2,0,2,,2.47570251831191e-06,,,1.82837722479275e-06,3.12302781183107e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,Stellate cell,,,1.10717915678816e-06,1.11184920191593e-06,partial,1,2,0,2,,1.10951417935205e-06,,,1.10717915678816e-06,1.11184920191593e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,Ig+ hepatocyte,Vascular endothelial cell,,,5.5649599954808e-07,1.02305958179896e-06,partial,1,2,0,2,,7.89777790673522e-07,,,5.5649599954808e-07,1.02305958179896e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,CD4+ T cell,,1.65653753314353e-05,3.89294989570599e-06,3.1416958599147e-06,partial,1,2,1,2,1.65653753314353e-05,3.51732287781034e-06,,,3.1416958599147e-06,3.89294989570599e-06,2.20701698691717,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,CD8+ T cell 1,,6.8822882864729e-05,1.17794929361969e-05,8.69010003105096e-06,partial,1,2,1,2,6.8822882864729e-05,1.02347964836239e-05,,,8.69010003105096e-06,1.17794929361969e-05,2.73867158470719,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,CD8+ T cell 2,,5.38289349060699e-06,4.47794791361975e-06,5.75878595322085e-06,partial,1,2,1,2,5.38289349060699e-06,5.1183669334203e-06,,,4.47794791361975e-06,5.75878595322085e-06,0.0714739533275843,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,CD8+ T cell 3,,0.000228069300619663,1.09375716479447e-05,7.41268968784108e-06,partial,1,2,1,2,0.000228069300619663,9.17513066789289e-06,,,7.41268968784108e-06,1.09375716479447e-05,4.6221004375819,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,Cholangiocyte,,6.22996301550376e-08,2.32748245534284e-06,2.15139018276627e-06,partial,1,2,1,2,6.22996301550376e-08,2.23943631905456e-06,,,2.15139018276627e-06,2.32748245534284e-06,-3.93583281170747,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,Hepatocyte 1,,1.2673493772176e-09,3.19533943151291e-07,3.37938044589623e-07,partial,1,2,1,2,1.2673493772176e-09,3.28735993870457e-07,,,3.19533943151291e-07,3.37938044589623e-07,-2.19903822092304,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,Hepatocyte 2,,2.05617518629677e-08,5.42898696273014e-08,1.78172511299306e-07,partial,1,2,1,2,2.05617518629677e-08,1.16231190463303e-07,,,5.42898696273014e-08,1.78172511299306e-07,-0.899982118380112,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,Hepatocyte 3,,0,5.34746322613117e-07,4.85212305209135e-08,partial,1,2,1,2,0,2.91633776567015e-07,,,4.85212305209135e-08,5.34746322613117e-07,-2.08534938457495,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,Hepatocyte 4,,5.37020646886677e-06,5.02601373309754e-07,1.65577043169649e-07,partial,1,2,1,2,5.37020646886677e-06,3.34089208239702e-07,,,1.65577043169649e-07,5.02601373309754e-07,3.68681213843485,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,Ig+ hepatocyte,,,2.00504646429294e-06,8.16388287618415e-07,partial,1,2,0,2,,1.41071737595568e-06,,,8.16388287618415e-07,2.00504646429294e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,IgG+ B cell,,1.59943670058718e-07,3.88621901957977e-06,1.09800404884289e-06,partial,1,2,1,2,1.59943670058718e-07,2.49211153421133e-06,,,1.09800404884289e-06,3.88621901957977e-06,-3.36936879908361,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,IgG+ plasmablast / plasma cell,,4.69233795986102e-08,3.42479059470337e-06,1.66025452162588e-06,partial,1,2,1,2,4.69233795986102e-08,2.54252255816462e-06,,,1.66025452162588e-06,3.42479059470337e-06,-4.26594869173948,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,IgM+ B cell,,2.40666580966239e-07,9.73353454429112e-07,1.42492808788057e-06,partial,1,2,1,2,2.40666580966239e-07,1.19914077115484e-06,,,9.73353454429112e-07,1.42492808788057e-06,-1.96326701977803,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,Macrophage 1,,1.33534201582618e-05,1.54179260363374e-06,4.03452742183998e-07,partial,1,2,1,2,1.33534201582618e-05,9.72622672908869e-07,,,4.03452742183998e-07,1.54179260363374e-06,3.66131698831272,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,Macrophage 2,,3.62420910365321e-06,7.43128515212224e-07,5.87180232602225e-07,partial,1,2,1,2,3.62420910365321e-06,6.65154373907225e-07,,,5.87180232602225e-07,7.43128515212224e-07,2.29835526339228,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,Sinusoidal endothelial cell,,7.35241876095542e-07,9.57082066101181e-07,1.1732199461856e-06,partial,1,2,1,2,7.35241876095542e-07,1.06515100614339e-06,,,9.57082066101181e-07,1.1732199461856e-06,-0.485239672615492,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,Stellate cell,,2.07978129644823e-06,1.02018468979989e-06,7.81117764438317e-07,partial,1,2,1,2,2.07978129644823e-06,9.00651227119103e-07,,,7.81117764438317e-07,1.02018468979989e-06,1.13117523681828,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ B cell,Vascular endothelial cell,,5.09980817647493e-06,6.23583552751937e-07,1.29974107670388e-06,partial,1,2,1,2,5.09980817647493e-06,9.61662314727908e-07,,,6.23583552751937e-07,1.29974107670388e-06,2.30311297258467,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,CD4+ T cell,,4.76841306916925e-05,5.47733445019783e-06,6.39522167236145e-06,partial,1,2,1,2,4.76841306916925e-05,5.93627806127964e-06,,,5.47733445019783e-06,6.39522167236145e-06,2.98691022843437,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,CD8+ T cell 1,,0.000209829597284087,1.78367302599046e-05,1.54902558065991e-05,partial,1,2,1,2,0.000209829597284087,1.66634930332518e-05,,,1.54902558065991e-05,1.78367302599046e-05,3.64731051177931,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,CD8+ T cell 2,,0.000111842326786199,1.19156259296733e-05,5.63092838190662e-06,partial,1,2,1,2,0.000111842326786199,8.77327715578996e-06,,,5.63092838190662e-06,1.19156259296733e-05,3.65865687163664,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,CD8+ T cell 3,,7.82695118065408e-05,1.87602636334179e-05,1.40848841497446e-05,partial,1,2,1,2,7.82695118065408e-05,1.64225738915813e-05,,,1.40848841497446e-05,1.87602636334179e-05,2.24654990347585,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,Cholangiocyte,,0.00027498950316785,2.66679137095923e-06,1.58635703344044e-06,partial,1,2,1,2,0.00027498950316785,2.12657420219984e-06,,,1.58635703344044e-06,2.66679137095923e-06,6.95543414022596,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,Hepatocyte 1,,0,7.47020476459792e-07,3.05920814161409e-07,partial,1,2,1,2,0,5.26470645310601e-07,,,3.05920814161409e-07,7.47020476459792e-07,-2.77732872652223,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,Hepatocyte 2,,0,2.41281281002946e-07,2.29508453016271e-07,partial,1,2,1,2,0,2.35394867009609e-07,,,2.29508453016271e-07,2.41281281002946e-07,-1.85529030413812,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,Hepatocyte 3,,0,7.29168393206241e-07,3.76640248913523e-07,partial,1,2,1,2,0,5.52904321059882e-07,,,3.76640248913523e-07,7.29168393206241e-07,-2.83790966205078,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,Hepatocyte 4,,0,1.25603449283913e-06,1.82029881079411e-07,partial,1,2,1,2,0,7.19032186959269e-07,,,1.82029881079411e-07,1.25603449283913e-06,-3.16954623168381,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,Ig+ hepatocyte,,,5.28267710014799e-06,1.1932326373444e-06,partial,1,2,0,2,,3.2379548687462e-06,,,1.1932326373444e-06,5.28267710014799e-06,,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,IgG+ B cell,,0,2.60170001452273e-06,1.53556128950026e-06,partial,1,2,1,2,0,2.0686306520115e-06,,,1.53556128950026e-06,2.60170001452273e-06,-4.58549892421263,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,IgG+ plasmablast / plasma cell,,0.000395275471057545,6.60333337536469e-06,4.82602190101883e-06,partial,1,2,1,2,0.000395275471057545,5.71467763819176e-06,,,4.82602190101883e-06,6.60333337536469e-06,6.08985024433787,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,IgM+ B cell,,4.03647003522597e-05,2.27255068975062e-06,2.09391630289882e-06,partial,1,2,1,2,4.03647003522597e-05,2.18323349632472e-06,,,2.09391630289882e-06,2.27255068975062e-06,4.15354611273643,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,Macrophage 1,,4.21416816825687e-08,2.46913914327814e-06,1.13797801922801e-06,partial,1,2,1,2,4.21416816825687e-08,1.80355858125307e-06,,,1.13797801922801e-06,2.46913914327814e-06,-3.84190188151119,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,Macrophage 2,,1.59920016800721e-07,1.17626201846166e-06,8.11957821229677e-07,partial,1,2,1,2,1.59920016800721e-07,9.94109919845668e-07,,,8.11957821229677e-07,1.17626201846166e-06,-2.11739220349461,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,Sinusoidal endothelial cell,,1.20893218688679e-07,1.32133703660297e-06,4.15985339509532e-07,partial,1,2,1,2,1.20893218688679e-07,8.68661188056252e-07,,,4.15985339509532e-07,1.32133703660297e-06,-2.18501230905462,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,Stellate cell,,1.73174220471039e-05,1.25443223874004e-06,8.75621757721562e-07,partial,1,2,1,2,1.73174220471039e-05,1.0650269982308e-06,,,8.75621757721562e-07,1.25443223874004e-06,3.91381420520565,FALSE,FALSE,FALSE,FALSE,
LCK,IgG+ plasmablast / plasma cell,Vascular endothelial cell,,2.45570561279185e-06,8.79278736060098e-07,4.74927972684042e-07,partial,1,2,1,2,2.45570561279185e-06,6.7710335437207e-07,,,4.74927972684042e-07,8.79278736060098e-07,1.73069680349105,FALSE,FALSE,FALSE,FALSE,
LCK,IgM+ B cell,CD4+ T cell,,6.45020685588052e-05,1.63611646790357e-05,2.18025241499728e-05,partial,1,2,1,2,6.45020685588052e-05,1.90818444145043e-05,,,1.63611646790357e-05,2.18025241499728e-05,1.7523728825928,FALSE,FALSE,FALSE,FALSE,
LCK,IgM+ B cell,CD8+ T cell 1,,0.000146868740053927,2.00751038441096e-05,1.82690091469633e-05,partial,1,2,1,2,0.000146868740053927,1.91720564955365e-05,,,1.82690091469633e-05,2.00751038441096e-05,2.93158366355449,FALSE,FALSE,FALSE,FALSE,
LCK,IgM+ B cell,CD8+ T cell 2,,0.000116947378624031,6.11298227958135e-06,8.46587535054592e-06,partial,1,2,1,2,0.000116947378624031,7.28942881506363e-06,,,6.11298227958135e-06,8.46587535054592e-06,3.9873336954738,FALSE,FALSE,FALSE,FALSE,
LCK,IgM+ B cell,CD8+ T cell 3,,0.000266151731936633,1.88365601921469e-05,1.77038887332593e-05,partial,1,2,1,2,0.000266151731936633,1.82702244627031e-05,,,1.77038887332593e-05,1.88365601921469e-05,3.85808802995915,FALSE,FALSE,FALSE,FALSE,
LCK,IgM+ B cell,Cholangiocyte,,1.38309274847618e-05,4.3143589907746e-06,2.59170042725588e-06,partial,1,2,1,2,1.38309274847618e-05,3.45302970901524e-06,,,2.59170042725588e-06,4.3143589907746e-06,1.97422853039618,FALSE,FALSE,FALSE,FALSE,
LCK,IgM+ B cell,Hepatocyte 1,,4.36967207647492e-07,5.24308745605877e-07,2.36739131600113e-07,partial,1,2,1,2,4.36967207647492e-07,3.80523938602995e-07,,,2.36739131600113e-07,5.24308745605877e-07,0.163476080439066,FALSE,FALSE,FALSE,FALSE,
